0.656001,0.406698,0.530382,0.722768,0.424693,0.733668,0.306749,0.801768,0.484443,0.621949,0.654447,0.709151,0.806106,0.818126,0.709594,0.496596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611576,0.38489,0.6468,0.341332,0.466052,0.518403,0,0
0.656,0.406702,0.530386,0.722758,0.426219,0.733661,0.306751,0.799076,0.484442,0.621939,0.65445,0.709151,0.807617,0.818123,0.709596,0.496607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611559,0.384899,0.646785,0.344024,0.464525,0.518394,0,0
0.655999,0.406682,0.530383,0.720052,0.42469,0.733671,0.306745,0.801776,0.484437,0.621941,0.652928,0.709133,0.806104,0.818134,0.709601,0.496603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611558,0.384894,0.645283,0.341342,0.464523,0.518395,0,0
0.655993,0.406685,0.530387,0.722757,0.424688,0.733675,0.306749,0.799078,0.484441,0.62194,0.654447,0.70915,0.806096,0.818139,0.709605,0.496615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.610049,0.384905,0.64528,0.344007,0.464511,0.518393,0,0
0.655994,0.403977,0.530386,0.720051,0.424687,0.73639,0.306747,0.79908,0.484417,0.621932,0.652928,0.709129,0.806099,0.818134,0.711118,0.499332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61156,0.384908,0.645281,0.341346,0.464521,0.518391,0,0
0.656003,0.406694,0.530384,0.72005,0.423157,0.736395,0.306746,0.799074,0.482897,0.621925,0.654448,0.706405,0.806099,0.81813,0.709613,0.499332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611578,0.38492,0.645279,0.344031,0.466043,0.518387,0,0
0.65751,0.406706,0.530377,0.722761,0.424686,0.736391,0.306748,0.799074,0.4829,0.619251,0.652921,0.703695,0.806104,0.818138,0.711121,0.502047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611566,0.384924,0.645276,0.341342,0.464523,0.518382,0,0
0.65599,0.409409,0.530378,0.720041,0.423157,0.736385,0.306747,0.799077,0.484418,0.619223,0.651396,0.700983,0.807619,0.815437,0.7096,0.499335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.610039,0.387594,0.645275,0.346776,0.466043,0.518393,0,0
0.655987,0.403964,0.530377,0.720049,0.424686,0.736392,0.308267,0.799062,0.482902,0.619202,0.652925,0.703703,0.807622,0.815405,0.70808,0.502054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.610042,0.384883,0.645251,0.344037,0.466051,0.515698,0,0
0.657516,0.403956,0.528852,0.717315,0.421627,0.728223,0.308269,0.799058,0.482888,0.616512,0.654453,0.703701,0.806111,0.815396,0.709605,0.502057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.610037,0.384905,0.643757,0.346756,0.464516,0.515686,0,0
0.657532,0.401259,0.530379,0.714601,0.423159,0.722771,0.308266,0.796359,0.482899,0.616466,0.652929,0.703694,0.806107,0.815409,0.709612,0.499323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611567,0.384867,0.64528,0.346746,0.466054,0.515675,0,0
0.657519,0.403952,0.530377,0.714588,0.423156,0.722772,0.308272,0.796358,0.482896,0.613784,0.652927,0.703676,0.807617,0.815389,0.711121,0.496607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61005,0.384887,0.64525,0.346767,0.467574,0.515673,0,0
0.657515,0.401249,0.528859,0.711859,0.423156,0.720037,0.308278,0.799044,0.482897,0.613775,0.654447,0.700956,0.807638,0.815404,0.711119,0.50205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611566,0.384887,0.645261,0.346742,0.466049,0.515668,0,0
0.655999,0.403966,0.530379,0.711874,0.421626,0.725486,0.308266,0.799063,0.482889,0.613781,0.654454,0.700984,0.807629,0.815419,0.711127,0.502053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.613098,0.384877,0.646784,0.344041,0.466054,0.51569,0,0
0.65751,0.403959,0.530383,0.714596,0.423156,0.728216,0.308267,0.799051,0.482897,0.613771,0.654454,0.703697,0.807623,0.815403,0.712652,0.504782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61158,0.384873,0.64528,0.344036,0.467581,0.515694,0,0
0.657509,0.401268,0.530384,0.714588,0.421625,0.728215,0.308279,0.799063,0.482889,0.611065,0.654454,0.700964,0.806101,0.815415,0.712672,0.507498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611581,0.382178,0.645271,0.34404,0.466051,0.515689,0,0
0.65751,0.403948,0.530384,0.714588,0.420095,0.72821,0.308264,0.796359,0.4829,0.611052,0.654448,0.700973,0.80611,0.815408,0.712672,0.507498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611577,0.38218,0.645265,0.344046,0.467578,0.515688,0,0
0.655997,0.403952,0.530386,0.714594,0.423156,0.728218,0.308268,0.799051,0.482902,0.611064,0.654449,0.700981,0.807627,0.812697,0.712654,0.504779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611569,0.382187,0.645258,0.346754,0.467574,0.515694,0,0
0.655995,0.403962,0.530384,0.714594,0.424688,0.728214,0.308263,0.799066,0.482908,0.613772,0.655981,0.703687,0.809148,0.812696,0.712673,0.502058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61157,0.38217,0.645273,0.349459,0.466044,0.515686,0,0
0.656002,0.401247,0.530379,0.714602,0.424693,0.7255,0.308263,0.799075,0.482898,0.616471,0.654451,0.703698,0.809159,0.812686,0.714182,0.499336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611581,0.382176,0.645262,0.346728,0.466047,0.515687,0,0
0.655996,0.398528,0.530388,0.717308,0.424693,0.730933,0.308275,0.799066,0.4829,0.616484,0.654458,0.703702,0.809161,0.812664,0.714186,0.499335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.610034,0.384869,0.64372,0.341327,0.46451,0.515675,0,0
0.655986,0.398507,0.53191,0.717311,0.426221,0.730936,0.308267,0.799064,0.481375,0.619196,0.655979,0.703697,0.809162,0.812666,0.714188,0.499338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.608512,0.384899,0.643716,0.341315,0.462993,0.515683,0,0
0.655994,0.398511,0.530384,0.71459,0.423158,0.728216,0.308265,0.799067,0.482889,0.616497,0.655977,0.703693,0.80917,0.812661,0.712666,0.496614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.610025,0.384876,0.643727,0.346719,0.46451,0.515692,0,0
0.657509,0.398513,0.531914,0.714604,0.424687,0.728222,0.308272,0.799072,0.482884,0.616513,0.655981,0.703694,0.809168,0.812662,0.714193,0.502063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61003,0.382172,0.64374,0.341324,0.464518,0.515694,0,0
0.65599,0.398499,0.533446,0.71731,0.426223,0.728211,0.308268,0.799077,0.482897,0.616507,0.65598,0.706404,0.809157,0.812677,0.714181,0.496609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.610035,0.382172,0.645256,0.338603,0.464524,0.515698,0,0
0.652928,0.401225,0.53192,0.714599,0.424688,0.725494,0.308283,0.799075,0.482895,0.616492,0.654458,0.703685,0.809174,0.812666,0.714195,0.50205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.606988,0.38759,0.642216,0.344033,0.462995,0.515681,0,0
0.65598,0.398504,0.531921,0.717326,0.424691,0.730933,0.308277,0.79907,0.482897,0.616504,0.654455,0.706416,0.809171,0.81266,0.712666,0.504776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.608499,0.38488,0.643725,0.341308,0.462994,0.515681,0,0
