0.341839,0.368968,0.374513,0.567782,0.256142,0.529653,0.068389,0.567778,0,0,0.50104,0.649462,0.388798,0.921759,0.170434,0.993927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294907,0.273694,0.429585,0.32001,0.227596,0.292777,0.533709,0.40984
0.327583,0.379859,0.384713,0.565043,0.270431,0.524213,0.111242,0.565035,0,0,0.496958,0.6549,0.388805,0.921758,0.178593,0.993927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.276563,0.28185,0.415331,0.32544,0.209196,0.311814,0.529599,0.398946
0.327566,0.396244,0.362275,0.570506,0.252063,0.537812,0.0928849,0.56777,0,0,0.496961,0.654898,0.388809,0.929926,0.194922,0.995285,0.558188,0.818288,0,0,0,0,0,0,0,0,0,0,0,0,0.274529,0.300914,0.413284,0.339105,0.2092,0.314519,0.523508,0.407146
0.325545,0.396212,0.364303,0.573216,0.254105,0.537814,0.10104,0.567761,0,0,0.496965,0.654906,0.388811,0.92993,0.196965,0.995285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274525,0.300908,0.413285,0.339104,0.209214,0.314518,0.523496,0.409825
0.349998,0.42622,0.390835,0.573218,0.266351,0.535107,0.119404,0.565035,0.0132999,0.573226,0.517369,0.654902,0.421442,0.902696,0.229617,0.995287,0.570433,0.788335,0,0,0,0,0,0,0,0,0,0,0,0,0.294936,0.333563,0.431638,0.374465,0.225535,0.314536,0.541876,0.409865
0.348002,0.426223,0.392878,0.570503,0.268391,0.535095,0.119412,0.565035,0.0133032,0.573229,0.51941,0.649467,0.419411,0.902703,0.227575,0.995287,0.570434,0.796505,0.441861,0.79378,0,0,0,0,0.6888,0.79378,0,0,0,0,0.294932,0.333567,0.431642,0.37712,0.227559,0.314531,0.54391,0.404434
0.364317,0.486069,0.390843,0.545984,0.250026,0.543268,0.109207,0.559599,0,0,0.539824,0.638566,0.433697,0.894535,0.241861,0.995285,0.562269,0.788336,0.429616,0.78561,0,0,0,0,0.662268,0.78289,0,0,0,0,0.315325,0.371714,0.445933,0.423463,0.252063,0.287304,0.562255,0.409837
0.372465,0.570486,0.405125,0.548718,0.258187,0.543267,0.0520633,0.554164,0,0,0.580633,0.600451,0.454115,0.889079,0.241862,0.995286,0.58676,0.774721,0.482678,0.766548,0,0,0,0,0.705124,0.780168,0,0,0,0,0.317365,0.439778,0.454113,0.483336,0.241864,0.303638,0.564306,0.431632
0.425546,0.663108,0.43982,0.559606,0.282677,0.461572,0.21125,0.418008,0.0704103,0.401679,0.627574,0.573224,0.754104,0.845537,0.556152,0.993922,0.884716,0.56233,0,0,0,0,0,0,0,0,0,0,0,0,0.337787,0.603187,0.476576,0.556915,0,0,0.564307,0.428919
0.423499,0.644008,0.441862,0.53782,0.276557,0.447965,0.203089,0.407119,0.070418,0.398978,0.625532,0.562334,0.745958,0.842781,0.547973,0.995284,0.882677,0.570497,0,0,0,0,0,0,0,0,0,0,0,0,0.339802,0.57597,0.480622,0.535083,0.23777,0.570486,0.566358,0.428896
0.429602,0.627674,0.443902,0.5351,0.286759,0.439797,0.209204,0.401679,0.0643038,0.393476,0.627567,0.554157,0.747978,0.842804,0.545942,0.995284,0.676555,0.761104,0.56227,0.742043,0.42349,0.993921,0,0,0,0,0,0,0,0,0.34188,0.559601,0.492864,0.515999,0.254111,0.616775,0.570442,0.407118
