0.260808,0.447545,0.325145,0.532028,0.312874,0.600151,0.325137,0.700981,0.328184,0.801771,0.334327,0.466608,0.398651,0.431257,0.444584,0.371256,0.545705,0.512958,0.544177,0.570193,0.645274,0.518392,0.795376,0.556558,0.544162,0.453009,0.637606,0.352207,0.758627,0.333133,0.228643,0.485713,0.248542,0.428532,0.217906,0.632869,0,0
0.262325,0.44479,0.32513,0.532044,0.309818,0.605614,0.326663,0.70644,0.334311,0.809941,0.337367,0.463917,0.404773,0.433927,0.456852,0.363094,0.545695,0.515682,0.544162,0.57289,0.642204,0.518392,0.790785,0.564743,0.542631,0.458446,0.633022,0.352201,0.760138,0.335846,0.231685,0.480241,0.250059,0.428456,0.21791,0.627401,0,0
0.262343,0.444794,0.325125,0.532039,0.309805,0.605585,0.326655,0.711878,0.335829,0.812709,0.337389,0.466596,0.407841,0.436646,0.458397,0.368515,0.54723,0.518388,0.545704,0.5729,0.642187,0.518397,0.790783,0.570198,0.542642,0.458471,0.631485,0.354899,0.758612,0.338551,0.230162,0.480241,0.250061,0.428474,0.217903,0.627404,0,0
0.262317,0.442114,0.323612,0.537478,0.308283,0.608346,0.325148,0.717326,0.334324,0.818129,0.337383,0.469336,0.409371,0.444857,0.461439,0.379409,0.545705,0.518414,0.544169,0.572904,0.64219,0.523856,0.790789,0.575607,0.541107,0.461187,0.631489,0.354924,0.757086,0.338565,0.228637,0.477521,0.248548,0.428482,0.216374,0.624675,0,0
0.262339,0.442078,0.323612,0.537471,0.308264,0.608346,0.32512,0.720058,0.331249,0.820843,0.338902,0.466664,0.409372,0.455734,0.459936,0.390318,0.547227,0.521142,0.544175,0.578367,0.642187,0.52385,0.789241,0.578371,0.542638,0.463896,0.629939,0.357649,0.755561,0.341296,0.228647,0.472106,0.248537,0.428445,0.214858,0.621998,0,0
0.262333,0.439377,0.323602,0.537485,0.305222,0.608326,0.323599,0.720041,0.329716,0.820884,0.338916,0.46934,0.410899,0.455736,0.461457,0.38762,0.544175,0.521115,0.542629,0.575639,0.640679,0.526569,0.781586,0.57834,0.541108,0.461172,0.629943,0.36035,0.75402,0.341277,0.22864,0.469392,0.24852,0.425819,0.213325,0.62192,0,0
0.263844,0.439356,0.323601,0.537509,0.305209,0.611035,0.323584,0.720036,0.328186,0.823569,0.338908,0.469354,0.41243,0.453009,0.464515,0.384867,0.542639,0.521119,0.541099,0.572905,0.640674,0.521141,0.786186,0.586526,0.538044,0.46391,0.629937,0.36038,0.754023,0.341279,0.228642,0.469324,0.248544,0.425783,0.21333,0.619199,0,0
0.263839,0.436648,0.323591,0.534783,0.302145,0.608345,0.32359,0.725483,0.328193,0.823589,0.340445,0.469328,0.415493,0.447564,0.470647,0.379431,0.54417,0.518417,0.544163,0.575625,0.657521,0.526592,0.801504,0.61923,0.539573,0.461173,0.629942,0.357621,0.747888,0.344006,0.230151,0.466609,0.248533,0.425701,0.213305,0.616492,0,0
0.265375,0.433911,0.323594,0.534769,0.302141,0.608337,0.323603,0.72549,0.328202,0.826294,0.340441,0.466659,0.420089,0.458488,0.473694,0.406689,0.550291,0.485723,0.545697,0.540203,0.721858,0.409426,0,0,0.5457,0.436676,0.628423,0.354892,0.718786,0.314027,0.233213,0.455753,0.250084,0.420313,0.213299,0.602925,0,0
0.26844,0.43123,0.325109,0.529326,0.300628,0.605606,0.323589,0.722756,0.328205,0.823581,0.341989,0.466615,0.426223,0.461185,0.4737,0.412118,0.557948,0.493875,0.557962,0.542939,0.669774,0.423022,0.826008,0.303158,0.554885,0.439393,0.636073,0.352178,0,0,0.236291,0.450293,0.251614,0.420307,0.213281,0.600122,0,0
0.269986,0.428523,0.325125,0.529321,0.302149,0.602878,0.323596,0.720025,0.329712,0.820883,0.343507,0.466621,0.424705,0.461193,0.473677,0.409407,0.550294,0.488435,0.551819,0.534744,0.672833,0.403997,0,0,0.545709,0.439375,0.625356,0.352176,0,0,0.239327,0.447541,0.25312,0.417562,0.21331,0.591964,0,0
0.273043,0.425774,0.326667,0.532015,0.299094,0.597435,0.322072,0.709134,0.337382,0.815432,0.349639,0.472076,0.435409,0.466636,0.469096,0.4067,0.548759,0.493896,0.545698,0.529309,0.677431,0.403995,0.738704,0.36856,0.5457,0.453005,0.622291,0.357634,0.724921,0.379437,0.240864,0.439399,0.254655,0.403976,0.213318,0.58106,0,0
0.273049,0.425747,0.326669,0.529295,0.299092,0.591987,0.322066,0.711861,0.343496,0.812668,0.354225,0.466645,0.436939,0.463921,0.464523,0.409409,0.545696,0.499331,0.545699,0.545638,0.645265,0.428461,0.732568,0.379441,0.542634,0.453004,0.616163,0.360351,0.723388,0.38216,0.240866,0.43936,0.256182,0.403945,0.213313,0.578367,0,0
0.271498,0.425774,0.325125,0.529313,0.297556,0.594691,0.320528,0.703692,0.323583,0.711889,0.34504,0.47207,0.443067,0.472076,0.475219,0.423045,0.538042,0.504775,0.542641,0.548376,0.634548,0.431216,0.727979,0.40127,0.531921,0.458472,0.608511,0.354945,0.718799,0.395802,0.239338,0.436655,0.250085,0.403995,0.210244,0.578345,0,0
